id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier,pos_ecr,sd_ecr,risk
0504,New England,Patriots,NEP,DST,NA,49,DST,average,8.556666666666667,1,0.8550000000000004,1.1021040483245372,7.747000000000001,9.637,1,NA,NA,5.944579522877904
0520,Washington,Redskins,WAS,DST,NA,49,DST,average,7.743333333333333,2,0.2066666666666661,0.5950070027599116,7.2749999999999995,8.319,2,NA,NA,4.018128088187867
0512,Kansas City,Chiefs,KCC,DST,NA,49,DST,average,7.66,3,0.35666666666666735,0.6039867548216601,7.148000000000001,8.228,3,NA,NA,4.052241984913994
0503,Miami,Dolphins,MIA,DST,NA,49,DST,average,7.413333333333333,4,0.22499999999999964,1.0984231121627646,6.35,8.276,4,NA,NA,5.930595720740083
0527,Carolina,Panthers,CAR,DST,NA,49,DST,average,7.193333333333333,5,0.24833333333333307,0.9202898094259945,6.348,8.004,5,NA,NA,5.253870901250691
0529,New Orleans,Saints,NOS,DST,NA,49,DST,average,7.183333333333334,6,0.4933333333333332,0.93407708461347,6.265000000000001,7.93,5,NA,NA,5.306248481237978
0526,Atlanta,Falcons,ATL,DST,NA,49,DST,average,6.706666666666667,7,0.043333333333333,1.5166190468714724,5.222,7.832,6,NA,NA,7.519313630749005
0525,Tampa Bay,Buccaneers,TBB,DST,NA,49,DST,average,6.673333333333334,8,0.02833333333333421,0.5922837157984342,6.088,7.15,6,NA,NA,4.007782376021137
0514,Los Angeles,Chargers,LAC,DST,NA,49,DST,average,6.653333333333333,9,0.026666666666666394,1.2371472561232695,5.6,7.814,6,NA,NA,6.457605941951879
0510,Pittsburgh,Steelers,PIT,DST,NA,49,DST,average,6.636666666666667,10,0.06833333333333336,0.6053098380168624,6.028,7.071999999999999,6,NA,NA,4.057268351251377
0531,Baltimore,Ravens,BAL,DST,NA,49,DST,average,6.616666666666667,11,0.1566666666666663,1.2168949557514541,5.455,7.615,6,NA,NA,6.380667861857928
0516,Dallas,Cowboys,DAL,DST,NA,49,DST,average,6.5200000000000005,12,0.1366666666666676,1.5200438590163552,5.114,7.85,7,NA,NA,7.532324422919382
0515,Seattle,Seahawks,SEA,DST,NA,49,DST,average,6.4,13,0.09000000000000075,0.529150262212918,6.02,6.92,9,NA,NA,3.767939660902706
0528,Los Angeles,Rams,LAR,DST,NA,49,DST,average,6.366666666666666,14,0.12166666666666703,0.8962886439832504,5.8100000000000005,7.25,11,NA,NA,5.162690958464937
0511,Denver,Broncos,DEN,DST,NA,49,DST,average,6.253333333333333,15,0.026666666666666394,1.6824981426438486,4.562,7.2620000000000005,10,NA,NA,8.149484965468515
0508,Tennessee,Titans,TEN,DST,NA,49,DST,average,6.236666666666666,16,0.05999999999999961,0.6656575696257052,5.563,6.724,12,NA,NA,4.286528164841295
0530,San Francisco,49ers,SFO,DST,NA,49,DST,average,6.216666666666667,17,0.15000000000000036,0.6469415223444338,5.6899999999999995,6.806000000000001,12,NA,NA,4.215426279211917
0507,Cleveland,Browns,CLE,DST,NA,49,DST,average,6.136666666666667,18,0.21333333333333293,0.650717552655016,5.482,6.571,12,NA,NA,4.229771342100529
0505,New York,Jets,NYJ,DST,NA,49,DST,average,5.996666666666667,19,0.22666666666666746,0.8631531343471641,5.259,6.789000000000001,8,NA,NA,5.036809826567297
0523,Green Bay,Packers,GBP,DST,NA,49,DST,average,5.85,20,0.18666666666666654,1.1401315713548152,4.8309999999999995,6.882999999999999,13,NA,NA,6.089045314860223
0518,Philadelphia,Eagles,PHI,DST,NA,49,DST,average,5.6899999999999995,21,0.05999999999999961,0.3567912554982255,5.347,5.977,14,NA,NA,3.113151275382615
0524,Minnesota,Vikings,MIN,DST,NA,49,DST,average,5.636666666666667,22,0.018333333333333535,1.1700569786695578,4.449,6.375,15,NA,NA,6.202731332870798
0522,Detroit,Lions,DET,DST,NA,49,DST,average,5.623333333333333,23,0.01499999999999968,0.6735230755759848,5.207,6.287,15,NA,NA,4.316409063093438
0509,Jacksonville,Jaguars,JAC,DST,NA,49,DST,average,5.613333333333333,24,0.2766666666666664,0.9686244542304996,4.642,6.199,15,NA,NA,5.43749324068908
0519,Arizona,Cardinals,ARI,DST,NA,49,DST,average,5.6033333333333335,25,0.5899999999999999,1.5473310354715095,4.078,6.571,15,NA,NA,7.635987855176498
0532,Houston,Texans,HOU,DST,NA,49,DST,average,5.07,26,0.36666666666666714,0.4095119045888652,4.73,5.459,16,NA,NA,3.3134359565236124
0506,Cincinnati,Bengals,CIN,DST,NA,49,DST,average,4.956666666666667,27,NA,1.7300385352162921,3.2540000000000004,5.999,16,NA,NA,8.330089956718144
0517,New York,Giants,NYG,DST,NA,49,DST,average,4.45,28,NA,0.4821825380496479,4.115,4.925000000000001,17,NA,NA,3.5895102253738287
10976,Justin,Tucker,BAL,K,30,7,K,average,7.643789703956363,1,0.6732103719520355,0.41591782892917145,7.3605,8.149384993451635,1,1.9,0.5,2.744228386977287
10868,Greg,Zuerlein,LAR,K,32,7,K,average,7.128482535417684,2,0.37007182154954865,0.9962785021518386,5.982339521250611,7.91275,1,2.8,0.6,5.1167448268670475
6789,Matt,Bryant,ATL,K,44,17,K,average,6.812676128590971,3,0.3558016497500285,0.31544019728939143,6.490598837209303,7.156,2,11.8,1.4,5.271993607188789
13354,Harrison,Butker,KCC,K,24,2,K,average,6.704145299145299,4,0.5987732883127608,0.48112633651031156,6.208987179487179,7.225,2,1.4,0.8,3.935827341203218
12956,Wil,Lutz,NOS,K,25,3,K,average,6.209603658536586,5,0.21932549976436277,0.37551782444552984,5.85090243902439,6.5817499999999995,3,9.8,2,7.406468853068696
13909,Brett,Maher,DAL,K,30,2,K,average,6.001140363128491,6,0.060080376551677084,0.2184038224143989,5.752434217877094,6.20625,3,10.5,1,3.6475103859712688
14244,Matt,Gay,TBB,K,25,0,K,average,5.979415954415955,7,0.09615803845371129,0.5826733976122455,5.423824786324786,6.4588247863247865,3,14.5,1.8,7.498299061818267
12860,Ka'imi,Fairbairn,HOU,K,25,3,K,average,5.902704018737673,8,0.053840042524012865,0.5236859259508124,5.403622411242604,6.489,3,5.1,1,4.726999130179763
8742,Mason,Crosby,GBP,K,35,12,K,average,5.863811813186813,9,0.10953892875174542,0.5338200903954945,5.221537087912087,6.27675,3,7.4,0.9,4.442494150480605
7859,Mike,Nugent,NEP,K,37,14,K,average,5.833916139240507,10,0.17601338426878588,0.7937446333037097,4.8854999999999995,6.413314873417722,3,4.3,0.7,4.720917376703382
12437,Jason,Myers,SEA,K,28,5,K,average,5.67462962962963,11,0.13665887697272439,0.6256211179817593,5.012777777777778,6.267000000000001,4,17,1.5,6.689144506842399
12417,Josh,Lambo,JAC,K,29,4,K,average,5.641175880313812,12,0.25692347906922297,0.5368985664945045,5.2,6.227705528188287,4,15.8,1.3,5.73473878652323
8930,Matt,Prater,DET,K,35,13,K,average,5.434765625,13,0.12372936958874359,0.27288621510297884,5.172109374999999,5.74325,4,12.3,1,3.8401621299928568
10506,Dan,Bailey,MIN,K,31,8,K,average,5.333739177489178,14,0.04839302364302345,0.3108988425442381,4.9809935064935065,5.62525,4,18.8,0.7,3.0135569049450757
11936,Chris,Boswell,PIT,K,30,5,K,average,5.288333333333334,15,0.009336385836386185,0.36899638661284134,4.971,5.6325,4,NA,NA,3.6673373930496282
14258,Austin,Seibert,CLE,K,23,0,K,average,5.282358974358974,16,0.010355896571634382,0.5999844245184156,4.691707692307692,5.645707692307693,4,17.9,1,4.996793426830734
8153,Robbie,Gould,SFO,K,37,14,K,average,5.2756349206349205,17,0.04868144602218383,1.2480918845300537,4.109690476190476,6.346190476190476,4,6.3,0.7,6.3275059646990295
13347,Zane,Gonzalez,ARI,K,24,2,K,average,5.268371234939759,18,0.09229732817641967,0.4272102684984503,4.75725,5.609212198795181,4,8.9,1.8,6.948575720444093
11387,Dustin,Hopkins,WAS,K,29,6,K,average,5.185535714285715,19,0.06040274158830883,1.0488627425555208,3.930821428571428,5.9495000000000005,4,23.7,1.2,7.2247231816368185
13303,Jake,Elliott,PHI,K,24,2,K,average,5.1666120992409645,20,0.14716176997096309,0.3674726183328008,4.904217259544579,5.6122499999999995,4,15.3,0.8,3.5339436143524128
13980,Mike,Badgley,LAC,K,24,1,K,average,5.0836538461538465,21,0.12976146222797436,1.5820154408315947,4.076865384615385,6.0904423076923075,4,NA,NA,12.24589735690542
11947,Brandon,McManus,DEN,K,28,5,K,average,4.955246812386156,22,0.1609766756561095,0.39855888037712567,4.598000000000001,5.403148087431694,5,20.9,0.7,3.3235260222346703
11966,Cody,Parkey,TEN,K,27,5,K,average,4.952537955465587,23,0.39187815302844076,0.28867418037580156,4.701629048582997,5.235,5,NA,NA,3.099292843182751
10862,Randy,Bullock,CIN,K,30,7,K,average,4.636002317994506,24,0.27349876714720533,0.2243381357494286,4.373851390796704,4.8267500000000005,6,25.1,0.8,3.0278148204697173
13832,Jason,Sanders,MIA,K,24,1,K,average,4.485317286879787,25,0.2774992156305709,0.6489479799775436,3.729940372127872,5.06875,6,26.1,0.8,4.529250843789374
13564,Sam,Ficken,NYJ,K,27,4,K,average,4.239689814814815,26,NA,0.8570636144303314,3.2543138888888885,5.0295,6,27,0.9,5.585495138064778
13241,Aldrick,Rosas,NYG,K,25,3,K,average,4.175946327683616,27,NA,0.46435292466131234,3.8253177966101695,4.735250000000001,7,24.7,1.1,4.837535213612467
13116,Patrick,Mahomes,KCC,QB,24,2,QB,average,31.039359514833155,1,1.9319589941379398,2.5706008714549538,27.704208797099383,32.20397438,1,1.3,0.6,4.99982172973277
9099,Matt,Ryan,ATL,QB,34,11,QB,average,29.430630143263087,2,0.7477275904462175,1.5118517182289288,28.531778734999996,31.221728588761167,1,5.1,0.8,4.459232061109491
13113,Deshaun,Watson,HOU,QB,24,2,QB,average,28.78417089812734,3,0.9405005908513253,1.259343154609487,27.75628686,30.1296208988764,2,2.1,0.6,3.9984934443810105
13593,Lamar,Jackson,BAL,QB,22,1,QB,average,28.581634207506404,4,1.50874911202623,0.9253690776855119,27.459552495521784,29.357540909999994,2,2.6,0.6,3.7434576222828655
5848,Tom,Brady,NEP,QB,42,19,QB,average,27.10570640704562,5,0.5802235148400854,1.69957138917324,25.174340205,28.754684949227375,3,6.2,0.8,4.602582230811955
10703,Russell,Wilson,SEA,QB,31,7,QB,average,27.040063783914725,6,1.1085034764944268,1.319165922971365,25.796784574999997,28.256806895348838,3,4.5,1,4.580002646919512
7836,Aaron,Rodgers,GBP,QB,36,14,QB,average,26.010902000496344,7,0.1992660409999516,1.146618231603391,24.79582562335423,26.899020144999998,3,9.3,1.3,4.850108028106903
12620,Dak,Prescott,DAL,QB,26,3,QB,average,25.852218614344256,8,0.24406858757005168,1.3782127146704957,24.271120214999996,27.011982483606555,3,7.9,0.8,4.357180029254754
12611,Jared,Goff,LAR,QB,25,3,QB,average,25.771053304648525,9,0.5662124640314765,1.9334278078724172,23.49140882913832,27.32449904,3,10.9,1.1,5.183033873810065
14056,Kyler,Murray,ARI,QB,22,0,QB,average,25.445246748899887,10,1.086008162249101,2.380488642854581,22.640138696259623,27.566640549999995,3,6.8,1.2,5.658383762033594
12140,Jameis,Winston,TBB,QB,25,4,QB,average,24.96443493233421,11,1.2368160997293174,0.943589111368951,24.209656766602986,26.055770999999996,4,12.1,1.2,4.561110414772282
7394,Philip,Rivers,LAC,QB,38,15,QB,average,23.75404224096736,12,0.3410203923105577,1.200950479059998,22.90480701958042,25.149248525,5,13.3,1.1,4.623685197881384
14067,Gardner,Minshew,JAC,QB,23,0,QB,average,23.701195424242425,13,0.5868790094478804,1.3090887450514535,22.2787991,24.364826545454545,5,15.9,1.8,5.643959653343463
12610,Carson,Wentz,PHI,QB,27,3,QB,average,23.124848273071187,14,0.24560337562031265,0.9391439852363687,22.154444575,24.124959488842713,5,10.8,1.9,5.4954117365426445
9431,Matthew,Stafford,DET,QB,31,10,QB,average,23.103784556517905,15,0.6728775837759926,1.2491092859035238,21.979508129999996,24.22799600391074,5,18.1,1.6,5.330243880091212
11760,Jimmy,Garoppolo,SFO,QB,28,5,QB,average,22.65470523838384,16,0.6109375122148002,1.8436083237641447,20.9846465530303,24.60207409,5,15.1,0.8,4.712574534299182
10700,Kirk,Cousins,MIN,QB,31,7,QB,average,22.207108707099984,17,0.5337226637849639,1.663716940663531,20.81327365425999,24.170136069999998,5,13.7,2.4,6.718507031569024
13590,Baker,Mayfield,CLE,QB,24,1,QB,average,21.880426745238097,18,0.4604904618340342,4.880273098052922,15.915898290476187,25.21258709,5,16.8,1,7.299405015934132
13879,Kyle,Allen,CAR,QB,23,1,QB,average,21.46634534139194,19,0.5993639956693606,1.933981957171804,20.01986216483516,23.821643859999995,6,19.8,1.1,5.1834570441454275
10313,Andy,Dalton,CIN,QB,32,8,QB,average,21.373527225416183,20,1.1659153000276703,1.0609514794488553,20.121017618081698,22.178165415,6,19.3,2.1,5.856341844202628
11640,Teddy,Bridgewater,NOS,QB,27,5,QB,average,20.36043546602897,21,0.5948241608731415,1.096573764274108,18.991455029617384,21.20588145,6,20.8,1.2,4.6779355500684785
12141,Marcus,Mariota,TEN,QB,26,4,QB,average,20.05478838474805,22,1.0054507844662481,1.6267508408129872,18.17191446147671,21.598500119999997,6,22.6,1.2,5.082799747368032
9064,Joe,Flacco,DEN,QB,34,11,QB,average,19.476434225563604,23,1.131555437938065,0.9462859508518564,18.449733645,20.437882990338164,7,23.7,1.6,5.098995997271299
9899,Colt,McCoy,WAS,QB,33,9,QB,average,18.622240975,24,0.8571144220814837,2.4841396647392604,16.75008455,21.586036764999996,7,25.4,1.7,6.407318495742441
