id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier,pos_ecr,sd_ecr,risk
0510,Pittsburgh,Steelers,PIT,DST,NA,49,DST,average,8.2925,1,0.32041666666666746,2.083560654264713,6.604500000000001,10.649999999999999,1,NA,NA,10.082224758817818
0528,Los Angeles,Rams,LAR,DST,NA,49,DST,average,8.108333333333333,2,0.3437499999999991,1.1146748404803974,6.99,9.245,2,NA,NA,6.235887621538242
0529,New Orleans,Saints,NOS,DST,NA,49,DST,average,7.835833333333333,3,0.1654166666666672,1.3245470924055516,6.627,9.1845,3,NA,NA,7.0690502349026225
0505,New York,Jets,NYJ,DST,NA,49,DST,average,7.693333333333333,4,0.04875000000000007,0.9467840302835705,6.8,8.626000000000001,4,NA,NA,5.569385285472698
0530,San Francisco,49ers,SFO,DST,NA,49,DST,average,7.6475,5,0.03416666666666668,0.6496345126299867,6.858499999999999,8.21,4,NA,NA,4.389744497244456
0524,Minnesota,Vikings,MIN,DST,NA,49,DST,average,7.641666666666667,6,0.08166666666666611,0.8616843969807044,6.645,8.34,4,NA,NA,5.231551997705568
0504,New England,Patriots,NEP,DST,NA,49,DST,average,7.585,7,0.06874999999999964,2.095519028784993,6.122,10.064,4,NA,NA,10.129697783362577
0501,Buffalo,Bills,BUF,DST,NA,49,DST,average,7.535,8,0.16208333333333336,0.8454584555139302,6.591999999999999,8.344,6,NA,NA,5.16713734701808
0513,Oakland,Raiders,OAK,DST,NA,49,DST,average,7.4975000000000005,9,0.2925000000000004,0.5941590696101503,6.906500000000001,8.065,6,NA,NA,4.169514978287195
0527,Carolina,Panthers,CAR,DST,NA,49,DST,average,7.248333333333333,10,0.11624999999999908,0.5480571746329636,6.477,7.534,7,NA,NA,3.9864970950372394
0520,Washington,Redskins,WAS,DST,NA,49,DST,average,7.161666666666667,11,0.14791666666666714,0.539227843000217,6.3469999999999995,7.37,8,NA,NA,3.9514459200966696
0516,Dallas,Cowboys,DAL,DST,NA,49,DST,average,7.1025,12,0.43666666666666654,1.40914572229655,5.2615,8.01,5,NA,NA,7.404894611281483
0531,Baltimore,Ravens,BAL,DST,NA,49,DST,average,6.925,13,0.5558333333333332,0.22173557826083456,6.529999999999999,6.985,9,NA,NA,2.691047355794918
0512,Kansas City,Chiefs,KCC,DST,NA,49,DST,average,6.406666666666667,14,0.18833333333333346,0.43711173247428015,5.981,6.8549999999999995,12,NA,NA,3.546059668546193
0521,Chicago,Bears,CHI,DST,NA,49,DST,average,6.331666666666667,15,0.24166666666666714,0.8879001445357845,5.269,7.126,10,NA,NA,5.3356247397852625
0503,Miami,Dolphins,MIA,DST,NA,49,DST,average,6.105,16,0.06083333333333396,1.0717431284283248,4.639,6.6,13,NA,NA,6.06545490791649
0507,Cleveland,Browns,CLE,DST,NA,49,DST,average,6.075,17,0.06833333333333425,1.1236102527122118,4.734999999999999,7.08,11,NA,NA,6.27135992117889
0502,Indianapolis,Colts,IND,DST,NA,49,DST,average,6.013333333333333,18,0.09041666666666615,0.5781579945539683,5.2780000000000005,6.4799999999999995,14,NA,NA,4.1059930148634525
0509,Jacksonville,Jaguars,JAC,DST,NA,49,DST,average,6,19,0.17708333333333393,0.9028842672236572,5.0409999999999995,6.893000000000001,13,NA,NA,5.39510954877303
0526,Atlanta,Falcons,ATL,DST,NA,49,DST,average,5.845833333333333,20,0.19083333333333385,1.4974506113168917,4.106,7.193499999999999,14,NA,NA,7.755452302611145
0532,Houston,Texans,HOU,DST,NA,49,DST,average,5.8,21,0.34749999999999925,0.17999999999999997,5.436,5.7940000000000005,15,NA,NA,2.525363121051626
0519,Arizona,Cardinals,ARI,DST,NA,49,DST,average,5.51,22,0.15124999999999922,0.5975505557412413,4.739000000000001,5.995,16,NA,NA,4.182978689770009
0518,Philadelphia,Eagles,PHI,DST,NA,49,DST,average,5.3950000000000005,23,0.32291666666666696,0.9114640237917606,4.287999999999999,6.195,17,NA,NA,5.429169946651929
0525,Tampa Bay,Buccaneers,TBB,DST,NA,49,DST,average,5.322500000000001,24,0.5145833333333334,0.24703238654071238,4.936,5.4475,18,NA,NA,2.791472041301972
0522,Detroit,Lions,DET,DST,NA,49,DST,average,4.821666666666667,25,0.163333333333334,0.5279835856034416,4.262,5.285,19,NA,NA,3.906807837681753
0511,Denver,Broncos,DEN,DST,NA,49,DST,average,4.7941666666666665,26,0.3341666666666665,0.8262515758936056,3.7815000000000003,5.385,19,NA,NA,5.0908888011895845
0514,Los Angeles,Chargers,LAC,DST,NA,49,DST,average,4.5225,27,NA,0.1789553016817329,4.349,4.6925,21,NA,NA,2.5212158191904197
0506,Cincinnati,Bengals,CIN,DST,NA,49,DST,average,4.3975,28,NA,1.0352254182866003,3.0115000000000003,5.025,20,NA,NA,5.920484858104414
10976,Justin,Tucker,BAL,K,30,7,K,average,6.883422172452407,1,0.40019194606233466,0.29778606137487507,6.578000000000001,7.225083986562151,1,2.2,0.9,1.4740389043424038
10506,Dan,Bailey,MIN,K,31,8,K,average,6.516460452780145,2,0.06979942218433255,0.33617018119272757,6.134,6.860730226390073,2,9.3,1.8,2.9572466085478104
14600,Joey,Slye,CAR,K,23,0,K,average,6.45,3,0.020596524000429106,0.4582575694955841,6.08,6.890000000000001,2,NA,NA,3.484689673620177
13354,Harrison,Butker,KCC,K,24,2,K,average,6.443322061191626,4,0.035817711025963206,0.3156297308839741,6.0768886588451805,6.805349896480331,2,3.7,2.4,3.6949081840035483
12417,Josh,Lambo,JAC,K,29,4,K,average,6.415484890807516,5,0.016310902224740076,1.0364125635625936,5.715999999999999,7.831458227526662,2,17.2,5.1,11.441748801602795
12956,Wil,Lutz,NOS,K,25,3,K,average,6.39952380952381,6,0.019076217858183142,0.4719255570728217,5.980507936507937,6.969015873015873,2,1.6,0.8,2.2805202570716636
13718,Daniel,Carlson,OAK,K,24,1,K,average,6.398824167641741,7,0.06433045738558452,0.5324005846497425,5.856,7.054092117859803,2,7.7,2.7,5.29981253946212
14244,Matt,Gay,TBB,K,25,0,K,average,6.362071015689513,8,0.21989616146587299,0.7020045522225192,5.664,7.164360033030553,2,9.7,2.2,5.515274979756398
13909,Brett,Maher,DAL,K,30,2,K,average,6.306916404822799,9,0.3936821546668732,0.6415324315576358,5.5409999999999995,7.024787796857873,2,5.5,2,4.9028851287440185
13980,Mike,Badgley,LAC,K,24,1,K,average,5.977433303624481,10,0.13346363556401908,0.6641804552668623,5.308,6.823946078431373,3,9.3,2.4,5.592513408010655
8851,Nick,Folk,NEP,K,35,12,K,average,5.849035196687371,11,0.05280828225009859,1.0173789118630778,5.085,7.242898550724638,3,14.3,3.4,8.931237804242242
12860,Ka'imi,Fairbairn,HOU,K,25,3,K,average,5.838904139433551,12,0.17892193229635378,0.614748635149094,5.179775599128541,6.545999999999999,3,13.1,2,4.757066834796765
10868,Greg,Zuerlein,LAR,K,32,7,K,average,5.753549689440994,13,0.24521582454854496,0.4700259319055804,5.200260869565216,6.293,3,6,2.1,4.110738524738403
11936,Chris,Boswell,PIT,K,30,5,K,average,5.5664147248334,14,0.15370101020674554,0.5309363441892574,4.93225,5.996060064433559,3,NA,NA,4.276055824284937
14258,Austin,Seibert,CLE,K,23,0,K,average,5.450253004951497,15,0.10548290367687763,0.912343765336294,4.215488265503341,6.152764739448156,3,20.2,2.1,6.518837468947152
2842,Adam,Vinatieri,IND,K,47,23,K,average,5.375174424301813,16,0.0903642356931833,0.6197569310630545,4.621,6.04875551200392,3,17.4,3.3,6.624893709227775
8930,Matt,Prater,DET,K,35,13,K,average,5.314365778247427,17,0.0900307864548191,0.7750713580674542,4.347485812688349,6.104,3,14.7,2.8,6.762559992652139
9319,Steven,Hauschka,BUF,K,34,2019,K,average,5.255254598969831,18,0.09628683340206479,0.5826450516437264,4.462501839587932,5.709752759381899,4,12.7,2.2,4.865449298762012
11387,Dustin,Hopkins,WAS,K,29,6,K,average,5.193415384615385,19,0.14351894771894802,0.7389790926733205,4.284184615384615,5.990923076923076,4,25.7,2.1,5.574992899161797
13303,Jake,Elliott,PHI,K,24,2,K,average,5.124520146520147,20,0.15102856402856446,0.5803488568814102,4.408608058608059,5.7330000000000005,4,20.8,2.1,4.71136662308057
13403,Younghoe,Koo,ATL,K,25,2,K,average,4.975272727272727,21,0.03949084066080477,0.708703554602194,4.180863636363636,5.823,4,18.7,2,5.268583046077153
11947,Brandon,McManus,DEN,K,28,5,K,average,4.9717104377104375,22,0.17259089783633375,0.5368931181507679,4.514,5.685319865319865,4,25.9,1.9,4.191618597183563
13564,Sam,Ficken,NYJ,K,27,4,K,average,4.8998533355134075,23,0.21264336937891315,0.7556185086492346,4.1930000000000005,5.878521909744931,4,23.5,1.5,4.816093028642598
13347,Zane,Gonzalez,ARI,K,24,2,K,average,4.698385744234801,24,0.0876666300156872,0.5744390864610908,4.113417190775682,5.425031446540881,4,16.6,3.5,6.661334131090855
13832,Jason,Sanders,MIA,K,24,1,K,average,4.676034188034188,25,0.19922610722610745,0.938075036783609,3.558,5.730649572649573,4,27,1.4,5.667854574742694
13719,Eddy,Pineiro,CHI,K,24,1,K,average,4.545404040404041,26,NA,0.6561525469117548,3.871835016835017,5.3,4,24,2.2,5.265644154966238
10862,Randy,Bullock,CIN,K,30,7,K,average,4.408212121212121,27,NA,0.45373012960028464,3.9203535353535353,4.832000000000001,5,25.8,1.6,3.314111906583811
13116,Patrick,Mahomes,KCC,QB,24,2,QB,average,32.47407893569832,1,2.6655999630937757,2.4503019254473433,29.03806323612663,34.423756,1,1.9,0.3,4.929213226590824
13593,Lamar,Jackson,BAL,QB,22,1,QB,average,31.00697159701909,2,2.631291553521791,1.038444426557123,29.51701259701909,31.830092399999998,1,1.1,0.3,3.6236762240210005
12620,Dak,Prescott,DAL,QB,26,3,QB,average,28.609986348190006,3,0.706823343232152,0.5602242928463205,27.82231944,29.016635841523343,2,4.1,0.8,3.981203705421528
13113,Deshaun,Watson,HOU,QB,24,2,QB,average,28.141373738804592,4,1.3825221480975216,1.6776827667738285,25.836905395218373,29.483484159999996,2,4.1,1.1,5.494352553369452
4925,Drew,Brees,NOS,QB,40,18,QB,average,27.664952271111112,5,1.9239596532178957,1.2559073049123848,26.191631639999997,28.90818288888889,3,4.5,1.2,5.264286073310513
12140,Jameis,Winston,TBB,QB,25,4,QB,average,25.85275091030303,6,0.6396338986724395,1.7060334828441543,23.689572454545456,27.364343999999996,4,7,1.5,6.160356351985591
5848,Tom,Brady,NEP,QB,42,19,QB,average,25.629234325483402,7,0.8855077483770444,1.6684367262794462,24.21075568,27.510322,4,7.7,1,5.325855778516981
11644,Derek,Carr,OAK,QB,28,5,QB,average,24.79699969777778,8,0.14218790413943339,0.3889106517446498,24.32231848888889,25.162874,5,9.2,1.2,4.462578951519261
9099,Matt,Ryan,ATL,QB,34,11,QB,average,24.690453456434938,9,0.3657920155299017,2.6526161825246803,21.10048331907308,26.668581859999996,5,11.3,1.5,7.035656261074685
7394,Philip,Rivers,LAC,QB,38,15,QB,average,24.619170130841752,10,0.7946217389523653,1.308311896914589,23.054626136026933,25.973001999999997,5,11.1,1.7,6.112479372218348
13589,Josh,Allen,BUF,QB,23,1,QB,average,24.03015275096832,11,0.5076298724259303,2.067697523802007,21.368972070539954,26.063827299999996,5,6.7,0.7,5.2152090477765505
13879,Kyle,Allen,CAR,QB,23,1,QB,average,23.618944032810454,12,0.2992957361766244,0.7035819759621833,22.96855325281046,24.547584,6,12.8,1,4.433659802907123
10700,Kirk,Cousins,MIN,QB,31,7,QB,average,23.42610172427432,13,0.26479922838169756,1.5202044981601281,22.129347190430618,25.498871999999995,6,15.1,1,5.18878623790452
11760,Jimmy,Garoppolo,SFO,QB,28,5,QB,average,23.213194868993337,14,0.7155134781462529,1.1881284146816378,22.16000892,24.823589999999996,6,11.3,1.2,5.201611299646093
12611,Jared,Goff,LAR,QB,25,3,QB,average,23.10941012279191,15,1.4590605779858627,0.979716177107483,22.083465971167644,24.343584,6,16.5,0.7,4.209158573609049
12610,Carson,Wentz,PHI,QB,27,3,QB,average,21.885952658902255,16,0.5222558549937091,0.9617725421449772,20.9688424,22.931192359999997,7,19.1,1.1,4.832354235900648
10699,Nick,Foles,JAC,QB,30,7,QB,average,21.414746430709844,17,0.2483861201596831,1.9428495841782691,19.549233242839374,23.966876,7,18.4,1.4,6.219391910489142
14056,Kyler,Murray,ARI,QB,22,0,QB,average,21.312647177107248,18,0.36368275548465334,2.1873586782682994,18.743825001762335,23.832573039999996,7,13.2,1.2,6.1255941266845175
12616,Jacoby,Brissett,IND,QB,27,3,QB,average,21.020073443993073,19,0.8857982027003466,1.208296749375651,19.386105999999998,21.939258123993074,7,17.8,2,6.499836939016077
13590,Baker,Mayfield,CLE,QB,24,1,QB,average,20.877855399252116,20,1.530836600665399,1.4503484912077618,19.530154210341806,22.424579679999997,7,20.5,0.9,4.964243754474795
13595,Mason,Rudolph,PIT,QB,24,1,QB,average,19.390695083333334,21,0.17470142914055486,1.3240476246214037,18.5158055,21.06511355,8,22.7,0.8,4.687507014248643
12623,Jeff,Driskel,DET,QB,26,3,QB,average,19.303342513840104,22,0.395623234321004,0.6221631193053101,18.908180893840104,20.286540219999996,8,24.1,2.5,6.757577393266341
