id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier,pos_ecr,sd_ecr,risk
12187,Tyler,Lockett,SEA,WR,27,4,WR,weighted,14.966781489327035,7,0.7184502623707019,3.840226745883564,10.3,18.7128691292876,2,9.3,2,3.7307613222791653
11679,Odell,Beckham,CLE,WR,27,5,WR,weighted,14.256445008824992,8,0.04086912909207818,3.847272535640293,8.930000000000001,17.674319788918204,2,6.9,1.4,3.5100468471811537
9662,Julian,Edelman,NEP,WR,33,10,WR,weighted,14.240217445087675,9,0.11039034392100788,3.550847312769137,9.4,17.398881266490765,3,9.5,1.3,3.473261101331485
13629,Calvin,Ridley,ATL,WR,25,1,WR,weighted,14.19093431437815,10,0.1432315027825961,1.3597984036724344,12.950000000000001,15.449746701846966,3,10.6,1.9,3.6939755764294966
13668,D.J.,Chark,JAC,WR,23,1,WR,weighted,14.068719887955183,11,0.13737056754977672,3.3900047294436373,10.25,17.365394722955145,3,9.4,1.6,3.583618338880491
13164,Cooper,Kupp,LAR,WR,26,2,WR,weighted,14.026685735235926,12,0.42926611718237595,2.522209045340331,12.3,16.750358839050133,3,12.3,1.6,3.583618338880491
12175,Amari,Cooper,DAL,WR,25,4,WR,weighted,13.836012905574886,13,0.7296767711211025,1.7813531404465721,11.83,15.543188390501319,3,15.8,2.5,3.914690051527508
13630,Courtland,Sutton,DEN,WR,24,1,WR,weighted,13.358826330532214,14,0.5138660115892257,2.153969086866763,11.517000000000001,15.474696569920843,3,19.6,2.3,3.841118559828171
10729,T.Y.,Hilton,IND,WR,30,7,WR,weighted,12.853845938375352,15,0.04151757262629552,2.972307058042852,10.8,16.070634300791557,3,18.6,6.6,5.42290563136392
13635,D.J.,Moore,CAR,WR,22,1,WR,weighted,12.836074699510625,16,0.21377535528875313,3.261046519073987,10.21,16.396255408970973,3,12.8,1.9,3.6939755764294966
13277,Kenny,Golladay,DET,WR,26,2,WR,weighted,12.788582031987486,17,0.338095792839761,2.499351232883717,10.422,15.47281266490765,3,19.6,1.8,3.657189830579828
11678,Allen,Robinson,CHI,WR,26,5,WR,weighted,12.456016656456256,18,0.041451601707411356,2.7108549582875807,9.76,15.144094986807389,3,15,2.2,3.8043328139785024
11680,Jarvis,Landry,CLE,WR,27,5,WR,weighted,12.444955821839192,19,0.0789464466689882,2.951849620978145,9.19,15.366854881266491,3,18.2,3,4.098618780775851
9831,Golden,Tate,NYG,WR,31,9,WR,weighted,12.384174287658496,20,0.08731578180773525,2.9816287906883656,10.53,15.601530343007916,3,29.6,2.2,3.8043328139785024
